product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
bingo18,0179423,2026-08-01,confirmed,"{""digits"":[2,6,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":13,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179424,2026-08-01,confirmed,"{""digits"":[3,6,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":11,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179425,2026-08-01,confirmed,"{""digits"":[5,1,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":7,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179426,2026-08-01,confirmed,"{""digits"":[4,6,6]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":16,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179427,2026-08-01,confirmed,"{""digits"":[2,2,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":6,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179428,2026-08-01,confirmed,"{""digits"":[5,6,3]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":14,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179429,2026-08-01,confirmed,"{""digits"":[6,1,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":12,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179430,2026-08-01,confirmed,"{""digits"":[3,1,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":6,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179431,2026-08-01,confirmed,"{""digits"":[3,5,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":10,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179432,2026-08-01,confirmed,"{""digits"":[1,1,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":3,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179433,2026-08-01,confirmed,"{""digits"":[5,4,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":11,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T06:18:40+00:00
bingo18,0179442,2026-08-01,confirmed,"{""digits"":[2,5,3]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":10,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179443,2026-08-01,confirmed,"{""digits"":[5,4,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":10,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179444,2026-08-01,confirmed,"{""digits"":[5,3,3]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":11,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179445,2026-08-01,confirmed,"{""digits"":[3,3,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":7,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179446,2026-08-01,confirmed,"{""digits"":[4,1,3]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":8,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179447,2026-08-01,confirmed,"{""digits"":[5,6,6]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":17,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179448,2026-08-01,confirmed,"{""digits"":[3,1,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":5,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179449,2026-08-01,confirmed,"{""digits"":[1,6,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":8,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179450,2026-08-01,confirmed,"{""digits"":[2,1,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":5,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179451,2026-08-01,confirmed,"{""digits"":[5,1,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":11,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179452,2026-08-01,confirmed,"{""digits"":[5,4,3]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":12,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179453,2026-08-01,confirmed,"{""digits"":[1,3,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":6,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179454,2026-08-01,confirmed,"{""digits"":[4,4,4]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":12,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179455,2026-08-01,confirmed,"{""digits"":[4,1,6]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":11,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179456,2026-08-01,confirmed,"{""digits"":[5,4,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":11,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T08:38:08+00:00
bingo18,0179460,2026-08-01,confirmed,"{""digits"":[5,5,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":12,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179461,2026-08-01,confirmed,"{""digits"":[3,4,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":8,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179462,2026-08-01,confirmed,"{""digits"":[4,6,6]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":16,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179463,2026-08-01,confirmed,"{""digits"":[6,1,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":12,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179464,2026-08-01,confirmed,"{""digits"":[5,2,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":12,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179465,2026-08-01,confirmed,"{""digits"":[5,6,2]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":13,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179466,2026-08-01,confirmed,"{""digits"":[3,1,4]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":false,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":8,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179467,2026-08-01,confirmed,"{""digits"":[2,2,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":9,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179468,2026-08-01,confirmed,"{""digits"":[6,1,6]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":13,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179469,2026-08-01,confirmed,"{""digits"":[5,6,5]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":16,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179470,2026-08-01,confirmed,"{""digits"":[3,1,3]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":7,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
bingo18,0179471,2026-08-01,confirmed,"{""digits"":[1,4,1]}","{""data_source"":""xosominhngoc_net_vn"",""has_duplicate"":true,""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-bingo18"",""total"":6,""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-bingo18,rules_available,valid,[],2026-08-01T10:22:49+00:00
