product,draw_id,draw_date,draw_status,result_json,attributes_json,official_pdf_urls_json,source_url,prize_status,validation_status,validation_warnings_json,fetched_at
keno,0294086,2026-09-01,confirmed,"{""numbers"":[4,6,21,24,26,27,30,32,36,38,39,40,43,45,54,60,65,66,73,80]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T01:47:15+00:00
keno,0294087,2026-09-01,confirmed,"{""numbers"":[2,3,8,11,13,15,16,17,21,22,31,42,46,49,59,60,61,71,72,80]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T01:47:15+00:00
keno,0294088,2026-09-01,confirmed,"{""numbers"":[3,9,10,11,16,25,26,29,31,32,33,35,37,49,52,62,69,71,75,79]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":6,""odd"":14},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T01:47:15+00:00
keno,0294089,2026-09-01,confirmed,"{""numbers"":[1,2,5,6,12,14,23,29,38,40,46,48,62,64,67,68,69,72,77,78]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T01:47:15+00:00
keno,0294090,2026-09-01,confirmed,"{""numbers"":[2,5,10,14,20,31,32,33,35,38,41,42,44,46,48,52,56,69,71,74]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T01:47:15+00:00
keno,0294114,2026-09-01,confirmed,"{""numbers"":[1,7,10,20,22,30,31,38,39,47,50,57,58,63,64,70,75,76,77,78]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":11,""odd"":9},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294115,2026-09-01,confirmed,"{""numbers"":[3,4,11,12,23,26,33,34,37,38,41,44,49,50,51,53,54,62,63,71]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294116,2026-09-01,confirmed,"{""numbers"":[4,13,14,16,18,25,27,32,39,42,43,44,54,57,59,60,65,69,70,73]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294117,2026-09-01,confirmed,"{""numbers"":[1,3,5,7,11,19,23,25,26,30,40,41,43,46,53,61,65,71,77,78]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":5,""odd"":15},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294118,2026-09-01,confirmed,"{""numbers"":[2,5,9,16,20,21,29,31,36,41,46,48,49,62,63,67,75,76,78,79]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294119,2026-09-01,confirmed,"{""numbers"":[3,5,7,18,23,24,26,27,31,34,40,41,43,48,53,61,65,66,68,69]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294120,2026-09-01,confirmed,"{""numbers"":[4,9,14,16,19,24,27,30,37,42,43,48,52,53,57,60,75,76,78,79]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":11,""odd"":9},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294121,2026-09-01,confirmed,"{""numbers"":[2,15,19,21,26,27,29,30,31,34,35,37,39,47,51,59,60,74,77,78]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":7,""odd"":13},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294122,2026-09-01,confirmed,"{""numbers"":[6,9,14,18,20,22,26,29,32,34,38,43,45,51,54,59,62,69,70,74]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294123,2026-09-01,confirmed,"{""numbers"":[1,10,12,14,18,19,22,31,37,39,60,61,62,65,68,71,72,74,76,77]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":11,""odd"":9},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294124,2026-09-01,confirmed,"{""numbers"":[3,6,7,8,14,19,20,25,26,27,30,33,41,43,47,48,53,67,69,70]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294125,2026-09-01,confirmed,"{""numbers"":[1,5,8,13,18,21,24,31,32,33,35,36,39,46,53,61,62,71,76,77]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294126,2026-09-01,confirmed,"{""numbers"":[1,5,8,12,17,24,29,30,31,34,36,47,49,59,62,66,70,73,75,76]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294127,2026-09-01,confirmed,"{""numbers"":[1,3,5,7,8,20,23,26,27,29,30,37,39,43,45,63,66,71,73,75]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":5,""odd"":15},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294128,2026-09-01,confirmed,"{""numbers"":[2,7,13,14,16,17,19,20,23,26,37,44,45,50,55,66,67,74,75,76]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T06:50:30+00:00
keno,0294154,2026-09-01,confirmed,"{""numbers"":[6,13,14,15,17,21,22,24,28,37,42,43,45,51,62,63,68,69,75,76]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294155,2026-09-01,confirmed,"{""numbers"":[1,4,8,9,13,15,22,25,35,36,39,46,47,49,60,64,67,68,73,77]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294156,2026-09-01,confirmed,"{""numbers"":[1,7,11,12,15,18,26,28,33,38,44,49,51,53,62,67,70,75,79,80]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294157,2026-09-01,confirmed,"{""numbers"":[1,11,15,16,21,23,24,27,30,32,33,37,39,40,43,50,51,55,59,79]}","{""big_small"":{""big"":6,""small"":14},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":6,""odd"":14},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294158,2026-09-01,confirmed,"{""numbers"":[4,10,12,15,17,18,22,28,35,38,45,49,50,56,57,63,64,71,73,80]}","{""big_small"":{""big"":10,""small"":10},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":11,""odd"":9},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294159,2026-09-01,confirmed,"{""numbers"":[1,3,4,5,7,12,13,23,24,25,33,38,44,53,57,68,69,70,75,79]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":7,""odd"":13},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294160,2026-09-01,confirmed,"{""numbers"":[5,9,22,27,28,32,35,37,39,41,42,44,48,52,55,58,61,71,76,79]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294161,2026-09-01,confirmed,"{""numbers"":[3,5,8,14,17,28,31,34,41,42,43,51,58,59,62,63,70,73,75,79]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294162,2026-09-01,confirmed,"{""numbers"":[1,6,7,13,15,18,23,25,29,41,43,47,48,53,56,59,62,66,68,75]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":7,""odd"":13},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294163,2026-09-01,confirmed,"{""numbers"":[3,7,14,22,23,29,32,33,41,45,48,51,53,54,56,57,70,71,74,75]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294164,2026-09-01,confirmed,"{""numbers"":[9,14,18,21,22,24,28,30,35,43,52,53,61,64,66,68,70,72,76,77]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294165,2026-09-01,confirmed,"{""numbers"":[2,3,4,7,15,16,19,24,28,29,35,38,40,46,57,58,66,70,76,80]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294166,2026-09-01,confirmed,"{""numbers"":[2,6,11,14,17,19,21,25,35,43,46,47,57,61,64,67,69,75,77,79]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":5,""odd"":15},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294167,2026-09-01,confirmed,"{""numbers"":[14,15,20,25,30,32,34,41,43,44,45,50,51,52,58,68,69,72,74,76]}","{""big_small"":{""big"":13,""small"":7},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294168,2026-09-01,confirmed,"{""numbers"":[4,5,8,11,22,28,36,37,44,45,47,48,63,64,66,68,70,74,77,80]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T12:08:37+00:00
keno,0294175,2026-09-01,confirmed,"{""numbers"":[8,12,16,18,24,26,31,36,39,41,45,47,57,63,67,68,69,71,73,77]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":8,""odd"":12},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294176,2026-09-01,confirmed,"{""numbers"":[1,6,10,16,18,19,34,37,43,44,58,64,65,71,72,73,74,75,77,79]}","{""big_small"":{""big"":12,""small"":8},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294177,2026-09-01,confirmed,"{""numbers"":[8,11,12,18,22,24,26,28,30,35,39,41,54,60,63,64,70,71,72,79]}","{""big_small"":{""big"":9,""small"":11},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":13,""odd"":7},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294178,2026-09-01,confirmed,"{""numbers"":[2,5,6,12,19,22,25,29,32,35,37,38,39,43,51,57,64,65,66,74]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":9,""odd"":11},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294179,2026-09-01,confirmed,"{""numbers"":[7,10,14,17,18,19,21,22,23,26,28,36,37,48,58,63,65,66,77,79]}","{""big_small"":{""big"":7,""small"":13},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294180,2026-09-01,confirmed,"{""numbers"":[1,4,5,6,23,24,28,33,37,42,46,49,52,59,62,63,70,72,74,80]}","{""big_small"":{""big"":11,""small"":9},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":12,""odd"":8},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294181,2026-09-01,confirmed,"{""numbers"":[1,18,19,27,33,40,43,44,49,53,56,58,59,63,65,66,68,71,73,75]}","{""big_small"":{""big"":14,""small"":6},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":7,""odd"":13},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294182,2026-09-01,confirmed,"{""numbers"":[1,3,6,7,8,13,15,16,19,32,34,35,46,49,50,54,58,61,68,69]}","{""big_small"":{""big"":8,""small"":12},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":10,""odd"":10},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
keno,0294183,2026-09-01,confirmed,"{""numbers"":[7,9,12,24,36,41,42,44,46,52,57,60,64,65,67,68,73,74,78,79]}","{""big_small"":{""big"":15,""small"":5},""data_source"":""xosominhngoc_net_vn"",""odd_even"":{""even"":12,""odd"":8},""official_verification_status"":""pending"",""secondary_source_url"":""https://xosominhngoc.net.vn/kqxs-keno"",""upstream_claimed_source"":""Vietlott""}",[],https://xosominhngoc.net.vn/kqxs-keno,rules_available,valid,[],2026-09-01T16:40:48+00:00
